id,area,name_pt,name_en,status
99,portugal,Beneficiários da Segurança Social das funções de sobrevivência e de velhice por tipo de pensão ou subsídio,Social security survivor and old age beneficiaries by type of pension or benefit,ok
385,portugal,Beneficiários da Segurança Social do subsídio por doença: total e por grupo etário,Social security beneficiaries of sickness benefit total and by age group,ok
709,portugal,Beneficiários das prestações de desemprego da Segurança Social no total de desempregados inscritos nos centros de emprego e de formação profissional (%),Social security beneficiaries of unemployment benefits in total of unemployment registered at the public employment offic (percentage),ok
761,portugal,Beneficiários do Rendimento Mínimo Garantido e Rendimento Social de Inserção da Segurança Social: total e por grupo etário,Social security beneficiaries of guaranteed minimum income and social integration benefit total and by age group,ok
760,portugal,Beneficiários do Rendimento Mínimo Garantido e Rendimento Social de Inserção da Segurança Social: total e por sexo,Social security beneficiaries of guaranteed minimum income and social integration benefit total and by sex,ok
109,portugal,Beneficiários do subsídio de desemprego da Segurança Social: total e por grupo etário,Social security beneficiaries of unemployment benefit total and by age group,ok
108,portugal,Beneficiários do subsídio de desemprego da Segurança Social: total e por sexo,Social security beneficiaries of unemployment benefit total and by sex,ok
120,portugal,Beneficiários do subsídio de maternidade e do subsídio parental inicial da Segurança Social: total e por grupo etário,Social security beneficiaries of maternity and initial parental benefits total and by age group,ok
118,portugal,Beneficiários do subsídio por doença da Segurança Social: total e por sexo,Social security beneficiaries of sickness benefit total and by sex,ok
112,portugal,Beneficiários do subsídio social de desemprego da Segurança Social: total e por grupo etário,Social security beneficiaries of supplementary unemployment benefit total and by age group,ok
110,portugal,Beneficiários do subsídio social de desemprego da Segurança Social: total e por sexo,Social security beneficiaries of supplementary unemployment benefit total and by sex,ok
807,portugal,Biblioteca Nacional: despesa,National library expenditure,ok
806,portugal,Biblioteca Nacional: livros e leitores,National library books and library users,ok
401,portugal,"Bibliotecas: número, utilizadores, volumes existentes e consultas (1960-2003)",Libraries number users existing volumes and consultations (1960 2003),ok
589,portugal,Bibliotecas: utilizadores por mil habitantes (1960-2003),Libraries users per thousand inhabitants (1960 2003),ok
351,portugal,Bolsas de doutoramento concedidas/aprovadas e em execução ? FCT,Phds grants awarded approved and being used fct (1994 2017),ok
243,portugal,Bolsas de doutoramento concedidas: total e por área científica ? FCT,Phds grants awarded by scientific area fct (1994 2015),ok
864,portugal,Bolseiros do ensino superior em % de alunos matriculados no ensino superior: total e por subsistema de ensino,Grant students in higher education as a percentage of enrolled students in higher education total and by sub system of education,ok
659,portugal,Bolseiros do ensino superior: total e por subsistema de ensino,Grant students in higher education total and by sub system of education,ok
1085,portugal,Caixa Geral de Aposentações: média de idades dos aposentados/reformados à data da aposentação,Public administration retirement fund average retirement age of retirees,ok
3467,portugal,Caixa Geral de Aposentações: pensões por tipo,Public administration retirement fund pensions by type,ok
2040,portugal,Caixa Geral de Aposentações: receitas e despesas em % do PIB,Public administration retirement fund revenue and expenditure as a percentage of gdp,ok
387,portugal,Caixa Geral de Aposentações: receitas e despesas,Public administration retirement fund revenue and expenditure,ok
3466,portugal,Caixa Geral de Aposentações: utentes,Public administration retirement fund subscribers,ok
